nodeJS,Java,Data Science,.net,pyhton,Cloud Computing,IoT,SAP,Android,ios,MongoDB,NoSQL,SQL
0.039788999,2.38826251,0.224601194,2.738567591,0.579368293,0.346896797,0.0038463,1.422872424,1.422872424,0.4215101,0.077127002,0.1224868,3.717133999
0.039726801,2.386292219,0.224771902,2.73000145,0.57871902,0.346320689,0.0037842,1.424080491,1.424080491,0.419956088,0.076994903,0.122357301,3.718840122
0.0396646,2.384321928,0.224942595,2.705405951,0.578119993,0.346889913,0.0037221,1.424502134,1.424502134,0.419460297,0.076871201,0.122449599,3.718689203
0.039807402,2.382351637,0.225138396,2.697201252,0.577448487,0.347349614,0.0036763,1.424923658,1.424923658,0.41785121,0.0771854,0.122244202,3.715824842
0.040110499,2.382872581,0.225692093,2.694758177,0.576776981,0.347951889,0.0036305,1.425717831,1.425717831,0.417755306,0.077343799,0.1222606,3.712048292
0.040415902,2.380191803,0.2254778,2.693447828,0.576919794,0.348375499,0.0036305,1.425663948,1.425663948,0.41804859,0.077438504,0.122902602,3.698714733
0.0409512,2.37762928,0.225767195,2.692137718,0.578854203,0.347955614,0.0036305,1.425610304,1.425610304,0.4179672,0.077893503,0.123756498,3.693697929
0.041486401,2.37877655,0.225982502,2.692806005,0.582521677,0.348067194,0.0036845,1.425762653,1.425762653,0.418636113,0.078384802,0.124867298,3.689593315
0.041799899,2.37992382,0.226197794,2.693585396,0.58621788,0.348629594,0.0037936,1.427642941,1.427642941,0.41927579,0.078896403,0.125978097,3.685488701
0.042632598,2.381071091,0.226351097,2.694365025,0.589914083,0.349368602,0.0039027,1.429097891,1.429097891,0.419915408,0.079676896,0.127062395,3.681384087
0.043396998,2.385245085,0.226886302,2.695144653,0.594140589,0.350486696,0.0038947,1.432181478,1.432181478,0.420997113,0.081072301,0.128377199,3.682425499
0.044161499,2.390976429,0.226569504,2.697753906,0.599555194,0.3516047,0.00385,1.433636546,1.433636546,0.4229303,0.082586601,0.129925296,3.68629241
0.044925898,2.397545815,0.226153001,2.70093298,0.605159223,0.354309112,0.0037999,1.436448097,1.436448097,0.424559206,0.084166303,0.131539106,3.690159321
0.045849301,2.405522346,0.224964306,2.704112053,0.610763311,0.357195497,0.0037497,1.439259648,1.439259648,0.426187992,0.086069003,0.133175805,3.694393873
0.0467727,2.413647175,0.223735899,2.707291126,0.61636728,0.360082,0.0036995,1.440343738,1.440343738,0.427207291,0.087971702,0.134821296,3.69981885
0.0481341,2.424795389,0.222652897,2.711867094,0.622487009,0.362968504,0.0036926,1.441427588,1.441427588,0.428507894,0.090230599,0.136775896,3.711676598
0.049057499,2.432574987,0.221898898,2.722464085,0.627677202,0.365652502,0.0036954,1.442863107,1.442863107,0.429733008,0.092430301,0.138730407,3.722886562
0.049969401,2.44013381,0.2207973,2.733061075,0.63176471,0.3678267,0.0037368,1.444297671,1.444297671,0.430605203,0.094630003,0.140375897,3.734096289
0.0506524,2.447692633,0.220043302,2.737637043,0.634524107,0.370000988,0.0037783,1.445732355,1.445732355,0.430508703,0.096829697,0.142021507,3.745306015
0.0510347,2.455251455,0.219483197,2.742826223,0.637074113,0.372081906,0.0038019,1.447244167,1.447244167,0.430392295,0.097571798,0.143443599,3.75651598
0.051271301,2.462810278,0.219301105,2.748942375,0.639237285,0.374256194,0.0038009,1.449641585,1.449641585,0.430765986,0.097648703,0.144408196,3.768434525
0.051528901,2.460130692,0.2190184,2.748025179,0.641987622,0.37649861,0.0037974,1.448266745,1.448266745,0.431542307,0.0977256,0.145372793,3.764025927
0.051765401,2.457230806,0.218735799,2.747107983,0.646155119,0.379170895,0.0037282,1.446891904,1.446891904,0.432318598,0.097802497,0.146461904,3.75961709
0.051984102,2.454330683,0.218421206,2.746191025,0.650013626,0.3824628,0.0037282,1.445516944,1.445516944,0.432890385,0.097879402,0.147551,3.755208492
0.052202702,2.452566624,0.218279794,2.743232727,0.652865171,0.385754704,0.0037282,1.443754077,1.443754077,0.431921512,0.098099001,0.148120806,3.751470804
0.052481599,2.452742577,0.217965096,2.741334915,0.655502021,0.388023287,0.0037282,1.442379355,1.442379355,0.432218194,0.0981609,0.148885101,3.750865221
0.0527605,2.45291853,0.217041403,2.734803915,0.658138692,0.390063614,0.0037778,1.441887498,1.441887498,0.432514906,0.098222896,0.149649307,3.750259876
0.052963901,2.452974081,0.216249794,2.729074955,0.660320699,0.390833408,0.0038273,1.439708829,1.439708829,0.432811588,0.0982849,0.150413498,3.743011475
0.053151902,2.453471661,0.216229394,2.723931313,0.661477029,0.391675711,0.0038769,1.439638853,1.439638853,0.432482988,0.098323204,0.151177704,3.742510796
0.053339802,2.453969479,0.216449693,2.723693848,0.662463009,0.392445594,0.0039823,1.437325835,1.437325835,0.432154506,0.098087497,0.151920199,3.742010117
0.053527799,2.45402503,0.216437101,2.7236166,0.66361928,0.394001096,0.0040877,1.434873343,1.434873343,0.432721913,0.0981258,0.152684495,3.734874964
0.053691398,2.456133842,0.216007501,2.724420786,0.665366113,0.395556688,0.0041287,1.43242085,1.43242085,0.433289289,0.097877003,0.153427005,3.734487534
0.0538662,2.455835581,0.216393799,2.725224972,0.667113006,0.39755711,0.0041404,1.429968357,1.429968357,0.433767408,0.097809903,0.153985202,3.732970476
0.054040901,2.456862926,0.216780096,2.726029158,0.66885978,0.399858087,0.004142,1.427515745,1.427515745,0.434245497,0.097890303,0.154543504,3.740134954
0.054384999,2.457890511,0.217037305,2.724411726,0.670436502,0.402159005,0.0041448,1.425444722,1.425444722,0.434623092,0.097970597,0.155101702,3.747299671
0.054785199,2.459148169,0.217298299,2.722877264,0.671868324,0.402532399,0.0040921,1.42337358,1.42337358,0.434985489,0.098081604,0.1558844,3.754464149
0.055061199,2.460405588,0.217559397,2.721342802,0.673300207,0.403897494,0.0040382,1.421376228,1.421376228,0.435347795,0.098192602,0.156667098,3.761628628
0.0552922,2.461433172,0.217780903,2.721057892,0.674178421,0.404270887,0.0039818,1.419754744,1.419754744,0.434524387,0.098221399,0.157298893,3.761864185
0.055597201,2.462460518,0.2178047,2.721615791,0.675056696,0.405635893,0.0039323,1.41814816,1.41814816,0.4348391,0.098355301,0.158353597,3.762099504
0.055902202,2.460451365,0.218658403,2.720253468,0.67593497,0.408260703,0.0039589,1.416580677,1.416580677,0.433966994,0.098489203,0.159408405,3.758418322
0.056207199,2.455280542,0.2192972,2.71858716,0.676813185,0.410885513,0.0040032,1.413826942,1.413826942,0.433094889,0.098623097,0.160463095,3.754737139
0.056483101,2.456520557,0.220151007,2.718774796,0.678196907,0.413510412,0.0040299,1.410976887,1.410976887,0.434253514,0.098773003,0.161549002,3.752082586
0.056788102,2.458674908,0.220275894,2.718962193,0.680000484,0.415663093,0.0040496,1.408072829,1.408072829,0.43626821,0.099324398,0.162483901,3.748401642
0.057295501,2.458449125,0.220400795,2.713419914,0.683651209,0.417815894,0.0040693,1.401921749,1.401921749,0.43538931,0.099819697,0.163655907,3.743368387
0.057924699,2.463442087,0.220956698,2.712402821,0.688110113,0.420334995,0.0040891,1.39577055,1.39577055,0.437301815,0.100715101,0.164557293,3.738431454
0.0585538,2.467097998,0.221772507,2.708340883,0.691779315,0.422385901,0.0040827,1.38961935,1.38961935,0.4391146,0.1015388,0.165505394,3.73349452
0.059183002,2.471981287,0.222374201,2.710828304,0.695448399,0.423978508,0.0040765,1.38346827,1.38346827,0.440927505,0.102362402,0.167296305,3.731325388
0.059812099,2.476864576,0.222975805,2.713315487,0.699117601,0.425571114,0.0040733,1.377317071,1.377317071,0.442740411,0.103186101,0.169087201,3.729875326
0.060319498,2.480520487,0.223527104,2.712038517,0.702411175,0.426655799,0.0040706,1.371371746,1.371371746,0.44247961,0.103891797,0.170815304,3.725657225
0.060943399,2.484263182,0.223316804,2.710410833,0.705904424,0.427740514,0.0041186,1.36900568,1.36900568,0.442218691,0.104597501,0.172543496,3.733593225
0.0614409,2.488765001,0.223117396,2.709853172,0.708975911,0.428036302,0.0042058,1.367711902,1.367711902,0.441477001,0.105303101,0.174354896,3.741529226
0.061983202,2.492570162,0.222917899,2.711395264,0.712047398,0.429013312,0.0042885,1.366418004,1.366418004,0.440519303,0.105942503,0.1758762,3.745609283
0.0624686,2.496375084,0.222247899,2.710154057,0.714258909,0.429457694,0.0043712,1.36585176,1.36585176,0.439561695,0.106346898,0.177022696,3.747157335
0.063010901,2.498353481,0.222333893,2.707806826,0.71647042,0.429901987,0.0044574,1.363980174,1.363980174,0.438685298,0.106743902,0.177796006,3.747357368
0.063460901,2.500331879,0.221949399,2.705290556,0.718681812,0.4302755,0.0045839,1.361919165,1.361919165,0.43780899,0.107054599,0.178367004,3.747557402
0.063930497,2.503401756,0.2215648,2.70599103,0.720892489,0.430649012,0.0047025,1.360047579,1.360047579,0.437808305,0.1073654,0.179107398,3.748690844
0.064271703,2.505379915,0.221302807,2.706691504,0.722855091,0.431022495,0.004817,1.357522249,1.357522249,0.437689513,0.1078749,0.179847702,3.748891115
0.064402603,2.505826473,0.221263304,2.707849026,0.724449217,0.433315396,0.0048599,1.353605151,1.353605151,0.437663704,0.108384497,0.180236295,3.745666027
0.064903699,2.508787394,0.220909804,2.709006786,0.725996017,0.435170501,0.0049028,1.351079702,1.351079702,0.438071907,0.108893998,0.180624798,3.745431185
0.065214902,2.511594772,0.221117198,2.710164547,0.727542877,0.437025696,0.0049457,1.348909259,1.348909259,0.438387007,0.109352097,0.180949107,3.749221802
0.065455802,2.514401913,0.221324697,2.712435007,0.728254497,0.438880801,0.0049457,1.350272655,1.350272655,0.438580513,0.109737001,0.181291699,3.75301218
0.065696701,2.520359516,0.221535206,2.71635294,0.730660796,0.440789491,0.0049886,1.352986574,1.352986574,0.438988686,0.110122003,0.181634307,3.760191679
0.065937497,2.525030851,0.2217457,2.720632553,0.733067214,0.442698091,0.0050393,1.356063008,1.356063008,0.438962907,0.1102584,0.181967095,3.766733646
0.066178396,2.530240536,0.221706599,2.726495981,0.735473573,0.444589287,0.0050901,1.359139442,1.359139442,0.438427091,0.110386498,0.1820779,3.773275614
0.066283897,2.535449982,0.221392006,2.732741594,0.738160074,0.446444511,0.0051471,1.362215757,1.362215757,0.439585209,0.1105268,0.182420298,3.782530785
0.066229098,2.53816843,0.220992103,2.738987446,0.74089849,0.447889388,0.0052213,1.364919543,1.364919543,0.439230204,0.110649697,0.182665199,3.792698145
0.066181198,2.541262865,0.221371397,2.7431705,0.743311822,0.449512988,0.0052956,1.36823976,1.36823976,0.438875198,0.111088499,0.182284594,3.808813572
0.066240601,2.544357061,0.221750796,2.747353554,0.744750082,0.451912999,0.0053698,1.37206912,1.37206912,0.438520104,0.111325398,0.181830406,3.824928999
0.066300102,2.546763182,0.222265199,2.747698069,0.743914425,0.454273105,0.0053901,1.375898361,1.375898361,0.437892199,0.111526199,0.181119397,3.833877802
0.066359498,2.549169064,0.222779602,2.747931004,0.743078589,0.456688613,0.0053314,1.377999783,1.377999783,0.437485904,0.111706503,0.180408403,3.842826843
0.066121601,2.55195117,0.223778501,2.748164177,0.742783904,0.458927393,0.0053207,1.381729722,1.381729722,0.437079608,0.111678101,0.179697394,3.858030081
0.065883599,2.549253225,0.225157797,2.74839735,0.740477204,0.460945994,0.0052254,1.383831143,1.383831143,0.435887903,0.110443197,0.178782403,3.860135317
0.065538302,2.544997931,0.2265407,2.746800661,0.736901224,0.462964714,0.0051657,1.387673259,1.387673259,0.433652312,0.109118097,0.177867293,3.859414816
0.065192997,2.539904833,0.227919906,2.744177103,0.733135819,0.463549703,0.005106,1.389948487,1.389948487,0.431688398,0.107727498,0.176886693,3.85849762
0.064688697,2.534811497,0.228850007,2.741925001,0.728606701,0.463981986,0.0050378,1.389440894,1.389440894,0.429723591,0.105964601,0.175320506,3.857580423
0.064184397,2.529570103,0.229692504,2.739673138,0.724077702,0.464414299,0.004978,1.388991952,1.388991952,0.427758902,0.104201801,0.174284607,3.855473042
0.063251503,2.521305084,0.230477303,2.73602438,0.719033003,0.464677006,0.0049348,1.38871789,1.38871789,0.42551291,0.1020827,0.172939807,3.84764123
0.062747203,2.513874292,0.230885103,2.726354361,0.713988304,0.464649588,0.0048787,1.387840271,1.387840271,0.423266888,0.099963598,0.171594903,3.836390734
0.0622846,2.506443262,0.230913103,2.713991404,0.709459305,0.464970499,0.0048355,1.386904836,1.386904836,0.421373814,0.097844496,0.170559093,3.82395792
0.062050801,2.499012232,0.230700299,2.707649708,0.706181407,0.464000911,0.0047922,1.3859694,1.3859694,0.420449495,0.095650896,0.169523299,3.811525106
0.062054101,2.488500118,0.230549693,2.705302954,0.7028777,0.463124603,0.0047636,1.384717464,1.384717464,0.4189955,0.094914898,0.168710798,3.798639297
0.062203299,2.478279352,0.230595499,2.700534105,0.700195909,0.462183803,0.0047349,1.383465648,1.383465648,0.417541504,0.094926603,0.169092804,3.78232646
0.0623524,2.478517532,0.230577394,2.704839706,0.697278976,0.462433904,0.0047183,1.384873509,1.384873509,0.416123688,0.094938397,0.169474795,3.782623291
0.062501602,2.478755713,0.230511993,2.709145069,0.694361985,0.461586297,0.0047183,1.385297298,1.385297298,0.414705902,0.095343798,0.169856802,3.780753851
0.062650703,2.478993893,0.230159193,2.711877346,0.691753983,0.461216897,0.0047183,1.385721207,1.385721207,0.413492501,0.095749199,0.170238703,3.778884411
0.062538803,2.479232311,0.229674101,2.716182947,0.690153003,0.46042639,0.0047183,1.386533141,1.386533141,0.413852394,0.095760897,0.170572907,3.777014971
0.062366601,2.476023197,0.229655907,2.71505475,0.689195693,0.459539086,0.0047183,1.38695693,1.38695693,0.412671685,0.095845699,0.170712695,3.772013187
0.062581897,2.473477602,0.2301296,2.713405609,0.688817918,0.458542109,0.0046687,1.389332056,1.389332056,0.411866903,0.096255101,0.170852497,3.773247719
0.062797301,2.472736359,0.230193898,2.710954905,0.688440084,0.456453204,0.00468,1.392025113,1.392025113,0.411062211,0.096380398,0.170949906,3.774822712
0.063101701,2.469941616,0.229487106,2.704051256,0.68812722,0.454197496,0.0047001,1.393718958,1.393718958,0.410882711,0.096767403,0.170850396,3.769649982
0.063406102,2.467146873,0.228780195,2.697147846,0.687814176,0.452014387,0.0046644,1.397656083,1.397656083,0.410703212,0.0968927,0.170750901,3.764477491
0.0636691,2.466263771,0.228723198,2.699758291,0.687436402,0.449659407,0.0046199,1.401732564,1.401732564,0.410380989,0.097018003,0.170626894,3.765711784
0.063973501,2.463327169,0.228666306,2.702954292,0.686532915,0.447304487,0.00458,1.407066703,1.407066703,0.410262287,0.097405002,0.170527503,3.760198593
0.064479798,2.463579416,0.227922603,2.708067417,0.686414719,0.444338709,0.0045385,1.411143184,1.411143184,0.410543799,0.097668,0.170809105,3.760150909
0.064985998,2.465379,0.227178901,2.71222496,0.686296523,0.441471696,0.004495,1.416991591,1.416991591,0.410411388,0.0978733,0.170869499,3.764709234
0.065068603,2.464849472,0.226523593,2.716960907,0.685393572,0.439206392,0.004441,1.419865012,1.419865012,0.410253286,0.098078698,0.170742199,3.760119915
0.065090701,2.462373257,0.226042807,2.721697092,0.684745729,0.438892603,0.0043871,1.422738314,1.422738314,0.410120904,0.0982356,0.170614898,3.755530357
0.0651365,2.459897041,0.225562006,2.726433277,0.684097826,0.438578814,0.0043436,1.425538063,1.425538063,0.409988493,0.098392598,0.170487598,3.750941038
0.065327898,2.461696386,0.225241497,2.72825861,0.684185028,0.439136893,0.0042988,1.427961946,1.427961946,0.411731392,0.0985495,0.170667097,3.747653961
0.065474302,2.462100506,0.224997997,2.724948883,0.684042513,0.438908398,0.0042579,1.430370688,1.430370688,0.4123362,0.098683603,0.170574605,3.744366884
0.065620601,2.465207577,0.224807695,2.722481489,0.683785796,0.437420011,0.0042204,1.4346627,1.4346627,0.413763314,0.098817602,0.170482099,3.744996309
0.065819599,2.46576786,0.224881396,2.717722178,0.68333292,0.435931712,0.0041861,1.436803937,1.436803937,0.415190488,0.098663598,0.170389593,3.744323492
0.066018596,2.462874174,0.224417001,2.711081982,0.682374597,0.434188396,0.0041486,1.438400626,1.438400626,0.414297014,0.098583102,0.170266002,3.740192175
0.066304602,2.456049681,0.223431796,2.704442024,0.680685997,0.432056695,0.004118,1.438979983,1.438979983,0.412617594,0.0980189,0.1697537,3.73708725
0.066401497,2.454621553,0.222865,2.703531742,0.677150309,0.429924905,0.004084,1.442806482,1.442806482,0.413825005,0.097510703,0.169846296,3.735723972
0.066376701,2.449249983,0.221867099,2.70262146,0.673614621,0.427793205,0.0040493,1.447704315,1.447704315,0.412241012,0.096870698,0.170284599,3.734360456
0.066264898,2.439945936,0.220991403,2.701350927,0.670205772,0.425433695,0.0040401,1.451661348,1.451661348,0.40984571,0.096302398,0.1705226,3.729478836
0.066153198,2.429414749,0.220115796,2.695790052,0.666796923,0.423532486,0.0040308,1.455487847,1.455487847,0.407122195,0.095734097,0.169917896,3.71965003
0.066029802,2.418883324,0.219240099,2.690229416,0.663196027,0.421513498,0.0039932,1.459314346,1.459314346,0.40439859,0.095165797,0.169313297,3.709821224
0.066243298,2.409916401,0.218364403,2.68538785,0.660179794,0.419494599,0.0039556,1.463271379,1.463271379,0.404076993,0.0948072,0.168771297,3.702760458
0.066372298,2.400949478,0.218786404,2.679826975,0.65716362,0.4172782,0.0038899,1.464091063,1.464091063,0.404112995,0.095154896,0.168246701,3.688391685
0.066468097,2.391136646,0.219086394,2.6742661,0.654569089,0.416048199,0.0037849,1.464416385,1.464416385,0.404148906,0.0955026,0.167704701,3.674022913
0.066712603,2.381323814,0.219280094,2.665535688,0.651974678,0.414029211,0.0036752,1.464741588,1.464741588,0.404184788,0.095856503,0.167162701,3.659653902
0.067014098,2.37300086,0.219352797,2.661343813,0.65019089,0.413562208,0.0035655,1.46442318,1.46442318,0.4042207,0.096445397,0.166980803,3.652674913
0.067169897,2.367951155,0.219139993,2.658257961,0.648407221,0.413297713,0.0034549,1.465409994,1.465409994,0.404175311,0.096845798,0.166855305,3.647043705
0.067418203,2.363091707,0.218811795,2.655341148,0.646915376,0.413033187,0.003379,1.466325045,1.466325045,0.404129803,0.097506098,0.167155296,3.64189887
0.067661099,2.35823226,0.218599096,2.653434753,0.64542371,0.412566215,0.0033109,1.467239857,1.467239857,0.404084414,0.097992703,0.167355999,3.636753798
0.067966603,2.353372812,0.218252599,2.651528358,0.643931925,0.412099212,0.003247,1.468619347,1.468619347,0.404009014,0.098106302,0.167339101,3.631608963
0.0684838,2.348513365,0.217479706,2.649164438,0.6424402,0.409494013,0.0032901,1.469998837,1.469998837,0.403840512,0.097936101,0.167504698,3.62646389
0.068770997,2.343463659,0.2170178,2.644851685,0.640703678,0.406897187,0.0033331,1.468913317,1.468913317,0.403108805,0.097765997,0.167320997,3.61940074
0.069247998,2.338567734,0.215994999,2.640538692,0.639259219,0.404300511,0.0033408,1.467827916,1.467827916,0.403033406,0.0975959,0.167137295,3.608311892
0.069545299,2.334791183,0.215194404,2.637744904,0.640333891,0.401703686,0.0034268,1.465673566,1.465673566,0.404081911,0.097498901,0.167319804,3.602768898
0.069842599,2.32786417,0.214393795,2.633435249,0.64002192,0.399368286,0.0033839,1.463671565,1.463671565,0.404915899,0.097401902,0.167502299,3.595205307
0.0701399,2.318465948,0.213285595,2.632553577,0.637072802,0.39617759,0.0034398,1.460026145,1.460026145,0.404184192,0.097415604,0.167268798,3.58181119
0.0704372,2.308529615,0.212427005,2.630088091,0.634123623,0.393454403,0.0034805,1.456398845,1.456398845,0.403452486,0.097648501,0.167035297,3.568417072
0.0707663,2.298593283,0.212148398,2.626878262,0.631705582,0.390731186,0.0034236,1.452771544,1.452771544,0.402290195,0.097755,0.166795298,3.555022955
0.0710954,2.296280861,0.211597398,2.623668671,0.631308317,0.388663501,0.0034409,1.449144244,1.449144244,0.402998,0.098140799,0.166843697,3.551120996
0.071313903,2.293592453,0.211002201,2.62045908,0.628828585,0.386595696,0.0034582,1.444900751,1.444900751,0.403705806,0.097910501,0.166892096,3.541270971
0.071167901,2.291272402,0.210204497,2.613797426,0.626348972,0.384083599,0.0034403,1.440147996,1.440147996,0.404450804,0.097885497,0.167022794,3.531420708
0.0710219,2.289328337,0.209054902,2.608996153,0.624410272,0.381571412,0.0034224,1.435395241,1.435395241,0.405374408,0.097655199,0.167153403,3.527825117
0.070998199,2.288229704,0.208398893,2.604194641,0.624064922,0.379436404,0.0034283,1.432401657,1.432401657,0.406371206,0.097630203,0.1674404,3.525974512
0.070974402,2.286755085,0.207320303,2.602828264,0.623178601,0.377301395,0.0033862,1.432064772,1.432064772,0.407368004,0.097822599,0.167761698,3.517869234
0.070828401,2.287733555,0.206125498,2.601461649,0.623818398,0.375074714,0.0033921,1.431727886,1.431727886,0.408708215,0.098606303,0.168082893,3.517716408
0.070789799,2.288712025,0.204437107,2.600095272,0.623049319,0.372848094,0.0033427,1.431278706,1.431278706,0.410048306,0.098988101,0.168369904,3.517563581
0.070914701,2.28800106,0.202748805,2.598728657,0.62257421,0.36988759,0.0033496,1.429708958,1.429708958,0.410420686,0.099560201,0.168656796,3.516059399
0.0710449,2.28630805,0.201987907,2.596990585,0.622862697,0.366450995,0.003366,1.430922031,1.430922031,0.41079399,0.0998469,0.169064805,3.514555216
0.071169801,2.28461504,0.201438397,2.595252514,0.623151183,0.362542808,0.0033757,1.430910587,1.430910587,0.411016703,0.100142598,0.168942407,3.513051271
0.071173497,2.280299187,0.200801298,2.593514442,0.623439729,0.358804107,0.0033655,1.430724025,1.430724025,0.4109869,0.100429296,0.168819994,3.510849237
0.071177199,2.280647039,0.200251803,2.59483695,0.623827994,0.355041206,0.0033013,1.429633379,1.429633379,0.410957187,0.100711502,0.168529198,3.512703419
0.071139298,2.280994892,0.199958295,2.598852396,0.624216318,0.351278305,0.0032339,1.428601265,1.428601265,0.410927415,0.1009937,0.168238506,3.515739679
0.071101397,2.282324553,0.199905604,2.606805086,0.625629604,0.349120289,0.0031664,1.427569151,1.427569151,0.410897702,0.101350501,0.168116003,3.520524263
0.071126997,2.285753489,0.199262097,2.610762596,0.62727797,0.346962392,0.0031022,1.426853657,1.426853657,0.411066204,0.101707198,0.167993605,3.525761843
0.071152598,2.288389683,0.1982968,2.617142439,0.628691316,0.344775587,0.0030381,1.426432967,1.426432967,0.410695314,0.102031998,0.167772293,3.532516003
0.071222097,2.291025639,0.1975279,2.615181446,0.629903197,0.342209607,0.002989,1.424685836,1.424685836,0.409950793,0.102553599,0.167320803,3.540918589
0.071291603,2.294473171,0.196806297,2.612855434,0.630874395,0.340741187,0.002989,1.423922658,1.423922658,0.409206301,0.102681503,0.166703507,3.553758621
0.071361102,2.297109365,0.196497396,2.611098051,0.631836593,0.338199109,0.002989,1.422976851,1.422976851,0.408292502,0.102809504,0.166086301,3.56432724
0.071691699,2.299745321,0.196188495,2.607767582,0.632798672,0.336077899,0.002989,1.422030926,1.422030926,0.4073461,0.103331096,0.165516898,3.574896097
0.072022296,2.302381516,0.195545003,2.608810663,0.633331776,0.333956689,0.0030387,1.421085119,1.421085119,0.406399697,0.1037836,0.164947495,3.585464716
0.0718586,2.304353714,0.194213793,2.610857725,0.633058727,0.332235396,0.0030387,1.418576002,1.418576002,0.405240089,0.103806697,0.164425001,3.588163137
0.071598299,2.302568197,0.193159893,2.613176584,0.633012414,0.33167851,0.0030274,1.415748954,1.415748954,0.404080391,0.103928901,0.163898006,3.591560841
0.071192198,2.300782681,0.192105994,2.614184856,0.6328125,0.331215799,0.0030064,1.411812186,1.411812186,0.403056592,0.103789501,0.163549095,3.591738701
0.0707862,2.298996925,0.191034898,2.615464687,0.632612586,0.330717891,0.0029853,1.407875419,1.407875419,0.402032703,0.104096703,0.163265795,3.5919168
0.070421599,2.297353029,0.189868301,2.612722397,0.632477582,0.329889089,0.002973,1.404351354,1.404351354,0.401212394,0.104404002,0.162941501,3.59243536
0.070072196,2.295709133,0.188797295,2.611828327,0.63377142,0.329060405,0.0029648,1.399569631,1.399569631,0.400583386,0.104572602,0.162826493,3.59295392
0.0695097,2.292585135,0.1877262,2.606583595,0.632978797,0.328365892,0.0029582,1.396045446,1.396045446,0.399743915,0.104683504,0.162514597,3.588730097
0.069158897,2.287913799,0.186739594,2.604727745,0.632235587,0.327671289,0.0029537,1.390749454,1.390749454,0.400650799,0.104852103,0.162635297,3.580306768
0.069062598,2.285571337,0.185664505,2.603921413,0.632277191,0.326375097,0.002956,1.38842845,1.38842845,0.401583195,0.105020702,0.162943602,3.581031322
0.069026597,2.285104513,0.184540302,2.603115082,0.632548392,0.326092511,0.0029583,1.386107445,1.386107445,0.402490109,0.105379201,0.163251907,3.575949192
0.069014497,2.284637451,0.183910593,2.602308989,0.632770121,0.325945407,0.0029475,1.38378644,1.38378644,0.403022707,0.105346099,0.162918001,3.570867062
0.068901703,2.27989459,0.183120593,2.601485729,0.632762313,0.324926406,0.0029406,1.381317735,1.381317735,0.402818292,0.105482198,0.162286401,3.56448245
0.068758301,2.276547194,0.181996301,2.603785515,0.632360399,0.324694008,0.0029226,1.37884891,1.37884891,0.402613789,0.105578102,0.1616548,3.558098078
0.0686149,2.273533583,0.180921301,2.608474493,0.632072687,0.324512899,0.0028908,1.374894857,1.374894857,0.402773708,0.105673902,0.161023095,3.557837009
0.068418898,2.273082256,0.179989904,2.613226891,0.631981075,0.32433179,0.002859,1.373091459,1.373091459,0.402933687,0.106057703,0.160391495,3.558618784
0.068222798,2.272674799,0.1796965,2.618006468,0.631889522,0.324405491,0.0028377,1.371832609,1.371832609,0.403417498,0.106352203,0.159759894,3.558892965
0.0679399,2.270291328,0.179506704,2.622786045,0.632556796,0.324318707,0.0028267,1.371645093,1.371645093,0.404121101,0.106686898,0.159891397,3.559167147
0.0679048,2.267908096,0.178898603,2.627565622,0.63322401,0.324231803,0.0028191,1.371457458,1.371457458,0.404824704,0.1070216,0.1594491,3.559441328
0.067869797,2.265524626,0.178400397,2.63375473,0.633891225,0.324908495,0.0028122,1.371566534,1.371566534,0.405528188,0.107316002,0.1590067,3.559715509
0.067921698,2.268410444,0.177520201,2.643598795,0.635221303,0.3259148,0.002806,1.372616172,1.372616172,0.40601331,0.107312702,0.158135295,3.563507795
0.067973502,2.271296501,0.176530093,2.654228687,0.636551499,0.326921195,0.0028378,1.373796463,1.373796463,0.406826705,0.107309401,0.157263905,3.568717241
0.068148799,2.27418232,0.175430402,2.664984226,0.638073683,0.327281713,0.0028718,1.376574636,1.376574636,0.4076401,0.1073061,0.156392395,3.573926687
0.068108901,2.277956486,0.174330696,2.675739765,0.639730096,0.32769829,0.0028111,1.375662804,1.375662804,0.408125103,0.107841298,0.156150207,3.579136133
0.068230197,2.281730652,0.173231006,2.686495304,0.641477108,0.329019815,0.0027503,1.374751091,1.374751091,0.408223897,0.107738897,0.156524599,3.584345579
0.068366401,2.291620731,0.172253296,2.697250605,0.644276619,0.330143899,0.0026896,1.373839259,1.373839259,0.407658786,0.107636601,0.156916395,3.589494228
0.068502501,2.301510811,0.170847297,2.706091166,0.647076011,0.331467509,0.002638,1.372924447,1.372924447,0.407036901,0.107528098,0.157308206,3.594642878
0.068638697,2.309910774,0.169562399,2.712466002,0.649924815,0.33177191,0.0025865,1.37006557,1.37006557,0.407698303,0.107419603,0.157714695,3.594933987
0.068903498,2.312385082,0.169477805,2.715682983,0.653193772,0.330966711,0.0025359,1.367206693,1.367206693,0.408359706,0.107028499,0.158352107,3.595224857
0.069042802,2.311639309,0.169508502,2.711729527,0.656170905,0.331068605,0.0024853,1.363964558,1.363964558,0.409021109,0.106463701,0.157886893,3.587720633
0.069169499,2.310540915,0.1686818,2.707775831,0.658727705,0.331373006,0.0024347,1.358198285,1.358198285,0.408302486,0.105669796,0.157520801,3.579375029
0.0690559,2.309442759,0.168597206,2.703822136,0.660163701,0.331677288,0.0023841,1.352432132,1.352432132,0.4089939,0.105249003,0.1573724,3.571029425
